index,answer
11701,choice='C' probability=0.8
11702,choice='C' probability=0.5
11703,choice='B' probability=0.9
11704,choice='B' probability=0.9
11705,choice='D' probability=0.9
11706,choice='C' probability=0.9
11707,choice='C' probability=0.9
11708,choice='E' probability=0.8
11709,choice='B' probability=0.8
11710,choice='C' probability=0.8
11711,choice='A' probability=0.5
11712,choice='E' probability=0.9
11713,choice='D' probability=0.7
11714,choice='C' probability=0.8
11715,choice='E' probability=0.8
11716,choice='A' probability=0.8
11717,choice='B' probability=0.8
11718,choice='C' probability=0.8
11719,choice='A' probability=0.85
11720,choice='C' probability=0.9
11721,choice='C' probability=0.2
11722,choice='C' probability=0.85
11723,choice='B' probability=0.8
11724,choice='C' probability=0.8
11725,choice='A' probability=0.7
11726,choice='A' probability=0.95
11727,choice='A' probability=0.8
11728,choice='D' probability=0.8
11729,choice='D' probability=0.95
11730,choice='A' probability=0.85
11731,choice='A' probability=0.2
11732,choice='B' probability=0.8
11733,choice='E' probability=0.9
11734,choice='C' probability=0.8
11735,choice='C' probability=0.9
11736,choice='E' probability=0.8
11737,choice='E' probability=0.75
11738,choice='A' probability=0.8
11739,choice='A' probability=0.85
11740,choice='B' probability=0.8
11741,choice='E' probability=0.8
11742,choice='D' probability=0.45
11743,choice='D' probability=0.8
11744,choice='C' probability=0.8
11745,
11746,choice='A' probability=0.8
11747,
11748,choice='E' probability=0.85
11749,choice='C' probability=0.7
11750,choice='A' probability=0.85
11751,choice='A' probability=0.8
11752,choice='B' probability=0.8
11753,choice='C' probability=0.8
11754,choice='E' probability=0.8
11755,choice='C' probability=0.8
11756,choice='A' probability=0.9
11757,choice='E' probability=0.95
11758,choice='E' probability=0.8
11759,choice='C' probability=0.5
11760,choice='C' probability=0.4
11761,choice='E' probability=0.8
11762,choice='D' probability=0.95
11763,
11764,choice='B' probability=0.9
11765,choice='D' probability=0.9
11766,choice='E' probability=0.85
11767,
11768,choice='D' probability=0.9
11769,choice='C' probability=0.95
11770,choice='C' probability=0.8
11771,choice='C' probability=0.8
11772,choice='A' probability=0.8
11773,choice='D' probability=0.9
11774,choice='E' probability=0.5
11775,choice='A' probability=0.8
11776,choice='A' probability=0.9
11777,
11778,choice='C' probability=0.8
11779,choice='C' probability=0.83
11780,choice='E' probability=0.6
11781,choice='A' probability=0.8
11782,choice='C' probability=0.99
11783,choice='E' probability=0.75
11784,choice='B' probability=0.8
11785,
11786,choice='B' probability=0.85
11787,choice='D' probability=0.9
11788,choice='E' probability=0.8
11789,choice='C' probability=0.9
11790,choice='D' probability=0.95
11791,choice='D' probability=0.85
11792,choice='E' probability=0.85
11793,choice='C' probability=0.9
11794,choice='C' probability=0.9
11795,choice='A' probability=0.9
11796,choice='C' probability=0.2
11797,
11798,choice='A' probability=0.9
11799,choice='A' probability=0.85
11800,choice='D' probability=0.8
11801,choice='A' probability=0.8
11802,choice='D' probability=0.8
11803,choice='A' probability=0.85
11804,choice='B' probability=0.95
11805,choice='A' probability=0.8
11806,choice='E' probability=0.8
11807,choice='E' probability=0.9
11808,choice='C' probability=0.8
11809,choice='B' probability=0.9
11810,choice='A' probability=0.25
11811,choice='E' probability=0.7
11812,choice='C' probability=0.8
11813,choice='C' probability=0.9
11814,choice='B' probability=0.8
11815,choice='E' probability=0.95
11816,choice='B' probability=0.8
11817,choice='D' probability=0.95
11818,choice='A' probability=0.8
11819,choice='E' probability=0.8
11820,choice='A' probability=0.95
11821,choice='B' probability=0.9
11822,choice='A' probability=0.9
11823,choice='B' probability=0.8
11824,choice='A' probability=0.2
11825,choice='C' probability=0.8
11826,choice='A' probability=0.8
11827,choice='A' probability=0.9
11828,choice='A' probability=0.8
11829,choice='E' probability=0.99
11830,choice='D' probability=0.95
11831,choice='D' probability=0.95
11832,choice='A' probability=0.9
11833,choice='C' probability=0.8
11834,choice='D' probability=0.9
11835,choice='D' probability=0.8
11836,choice='E' probability=0.85
11837,choice='D' probability=0.9
11838,choice='B' probability=0.8
11839,choice='B' probability=0.8
11840,choice='A' probability=0.7
11841,choice='E' probability=0.8
11842,choice='C' probability=0.4
11843,choice='C' probability=0.9
11844,choice='C' probability=0.2
11845,choice='E' probability=0.9
11846,choice='D' probability=0.9
11847,choice='E' probability=0.8
11848,choice='C' probability=0.7
11849,choice='C' probability=0.8
11850,choice='C' probability=0.8
11851,choice='D' probability=0.9
11852,choice='C' probability=0.75
11853,choice='B' probability=0.8
11854,choice='A' probability=0.4
11855,choice='A' probability=0.9
11856,choice='E' probability=0.9
11857,choice='A' probability=0.95
11858,choice='A' probability=0.7
11859,choice='C' probability=0.8
11860,choice='A' probability=0.8
11861,choice='E' probability=0.9
11862,choice='E' probability=0.8
11863,choice='B' probability=0.9
11864,choice='B' probability=0.2
11865,choice='C' probability=0.9
11866,choice='C' probability=0.8
11867,choice='B' probability=0.9
11868,choice='A' probability=0.95
11869,choice='C' probability=0.8
11870,choice='C' probability=0.55
11871,choice='A' probability=0.8
11872,choice='E' probability=0.8
11873,choice='C' probability=0.7
11874,choice='C' probability=0.9
11875,choice='C' probability=0.4
11876,choice='A' probability=0.4
11877,choice='D' probability=0.8
11878,choice='E' probability=0.9
11879,choice='D' probability=0.8
11880,choice='E' probability=0.9
11881,choice='B' probability=0.85
11882,choice='C' probability=0.7
11883,choice='E' probability=0.8
11884,choice='C' probability=0.8
11885,choice='A' probability=0.8
11886,choice='D' probability=0.5
11887,choice='A' probability=0.8
11888,choice='A' probability=0.95
11889,choice='C' probability=0.99
11890,choice='A' probability=0.8
11891,choice='B' probability=0.9
11892,choice='C' probability=0.4
11893,choice='D' probability=0.95
11894,choice='C' probability=0.85
11895,choice='A' probability=0.8
11896,choice='D' probability=0.2
11897,choice='B' probability=0.7
11898,choice='E' probability=0.8
11899,choice='E' probability=0.85
11900,choice='B' probability=0.8
11901,
11902,choice='A' probability=0.9
11903,choice='A' probability=0.9
11904,choice='C' probability=0.7
11905,choice='C' probability=0.4
11906,choice='D' probability=0.85
11907,choice='C' probability=0.75
11908,choice='A' probability=0.8
11909,
11910,choice='C' probability=0.85
11911,choice='C' probability=0.05
11912,choice='B' probability=0.8
11913,choice='E' probability=0.9
11914,choice='D' probability=0.95
11915,choice='D' probability=0.9
11916,choice='E' probability=0.99
11917,choice='C' probability=0.9
11918,choice='E' probability=0.9
11919,
11920,choice='E' probability=0.8
11921,choice='B' probability=0.2
11922,choice='D' probability=0.9
11923,choice='E' probability=0.95
11924,choice='A' probability=0.8
11925,choice='A' probability=0.8
11926,choice='B' probability=0.7
11927,choice='E' probability=0.9
11928,
11929,choice='D' probability=0.8
11930,choice='E' probability=0.8
11931,choice='E' probability=0.8
11932,choice='A' probability=0.8
11933,choice='C' probability=0.8
11934,choice='D' probability=0.2
11935,choice='E' probability=0.95
11936,choice='C' probability=0.8
11937,choice='B' probability=0.85
11938,choice='B' probability=0.7
11939,choice='C' probability=0.9
11940,choice='C' probability=0.7
11941,choice='B' probability=0.8
11942,choice='A' probability=0.8
11943,choice='B' probability=0.95
11944,choice='D' probability=0.85
11945,choice='B' probability=0.9
11946,choice='D' probability=0.75
11947,choice='B' probability=0.8
11948,choice='B' probability=0.9
11949,choice='A' probability=0.85
11950,choice='B' probability=0.7
11951,choice='C' probability=0.7
11952,choice='D' probability=0.9
11953,choice='D' probability=0.9
11954,choice='D' probability=0.95
11955,choice='A' probability=0.95
11956,choice='A' probability=0.8
11957,choice='A' probability=0.9
11958,choice='D' probability=0.5
11959,choice='E' probability=0.8
11960,choice='D' probability=0.8
11961,choice='A' probability=0.2
11962,choice='C' probability=0.8
11963,choice='A' probability=0.8
11964,choice='A' probability=0.9
11965,choice='C' probability=0.8
11966,choice='C' probability=0.8
11967,choice='A' probability=0.85
11968,choice='A' probability=0.5
11969,choice='C' probability=0.8
11970,choice='A' probability=0.9
11971,choice='C' probability=0.8
11972,choice='A' probability=0.8
11973,choice='A' probability=0.85
11974,choice='C' probability=0.4
11975,choice='A' probability=0.9
11976,choice='D' probability=0.8
11977,choice='B' probability=0.8
11978,choice='B' probability=0.7
11979,choice='A' probability=0.95
11980,choice='B' probability=0.95
11981,choice='D' probability=0.8
11982,choice='C' probability=0.9
11983,choice='B' probability=0.9
11984,choice='D' probability=0.95
11985,choice='D' probability=0.8
11986,choice='D' probability=0.8
11987,choice='A' probability=0.8
11988,choice='D' probability=0.8
11989,choice='B' probability=0.8
11990,choice='A' probability=0.9
11991,choice='C' probability=0.9
11992,choice='E' probability=0.9
11993,choice='C' probability=0.8
11994,choice='C' probability=0.85
11995,choice='C' probability=0.25
11996,choice='B' probability=0.85
11997,choice='E' probability=0.9
11998,choice='D' probability=0.8
11999,choice='A' probability=0.8
12000,choice='C' probability=0.2
12001,choice='C' probability=0.9
12002,choice='B' probability=0.8
12003,choice='C' probability=0.8
12004,choice='C' probability=0.95
12005,choice='E' probability=0.8
12006,choice='C' probability=0.8
12007,choice='B' probability=0.95
12008,choice='E' probability=0.9
12009,choice='A' probability=0.8
12010,choice='C' probability=0.8
12011,choice='A' probability=0.8
12012,choice='B' probability=0.9
12013,choice='C' probability=0.2
12014,choice='A' probability=0.8
12015,choice='D' probability=0.8
12016,choice='C' probability=0.8
12017,choice='C' probability=0.8
12018,choice='A' probability=0.9
12019,choice='D' probability=0.95
12020,choice='A' probability=0.9
12021,choice='D' probability=0.2
12022,choice='C' probability=0.8
12023,choice='C' probability=0.7
12024,choice='A' probability=0.4
12025,choice='A' probability=0.95
12026,choice='A' probability=0.8
12027,choice='A' probability=0.9
12028,choice='B' probability=0.5
12029,choice='C' probability=0.8
12030,choice='E' probability=0.8
12031,choice='B' probability=0.4
12032,choice='E' probability=0.9
12033,choice='C' probability=0.95
12034,choice='B' probability=0.8
12035,choice='E' probability=0.9
12036,choice='B' probability=0.85
12037,choice='C' probability=0.7
12038,choice='C' probability=0.4
12039,choice='B' probability=0.85
12040,choice='C' probability=0.75
12041,choice='C' probability=0.7
12042,choice='E' probability=0.8
12043,choice='E' probability=0.9
12044,choice='B' probability=0.5
12045,choice='C' probability=0.85
12046,choice='E' probability=0.8
12047,choice='C' probability=0.8
12048,choice='A' probability=0.95
12049,choice='E' probability=0.8
12050,choice='D' probability=0.7
12051,choice='C' probability=0.95
12052,choice='E' probability=0.7
12053,choice='B' probability=0.75
12054,choice='D' probability=0.9
12055,choice='A' probability=0.8
12056,choice='C' probability=0.999
12057,choice='C' probability=0.8
12058,choice='C' probability=0.9
12059,choice='A' probability=0.9
12060,choice='A' probability=0.9
12061,choice='C' probability=0.95
12062,choice='A' probability=0.9
12063,choice='C' probability=0.7
12064,choice='C' probability=0.85
12065,choice='A' probability=0.8
12066,choice='A' probability=0.8
12067,choice='A' probability=0.95
12068,choice='D' probability=0.8
12069,choice='C' probability=0.4
12070,choice='C' probability=0.9
12071,choice='B' probability=0.8
12072,choice='D' probability=0.8
12073,choice='A' probability=0.8
12074,choice='A' probability=0.8
12075,choice='E' probability=0.9
12076,choice='B' probability=0.7
12077,choice='C' probability=0.8
12078,choice='B' probability=0.8
12079,choice='E' probability=0.8
12080,choice='E' probability=0.8
12081,
12082,choice='A' probability=0.8
12083,choice='A' probability=0.4
12084,choice='E' probability=0.2
12085,choice='C' probability=0.05
12086,choice='B' probability=0.9
12087,choice='B' probability=0.9
12088,choice='E' probability=0.8
12089,choice='C' probability=0.8
12090,choice='A' probability=0.7
12091,choice='B' probability=0.8
12092,choice='C' probability=0.2
12093,choice='C' probability=0.5
12094,choice='D' probability=0.9
